step,block_size,lr,train_loss,train_ema,gn
527,32,1.995929e-03,1.6988,1.6846,0.141
528,32,1.995893e-03,1.6494,1.6828,0.110
529,32,1.995857e-03,1.6589,1.6816,0.203
530,32,1.995820e-03,1.6558,1.6803,0.246
531,32,1.995784e-03,1.6035,1.6765,0.136
532,32,1.995747e-03,1.6990,1.6776,0.111
533,32,1.995711e-03,1.6750,1.6775,0.075
534,32,1.995674e-03,1.6999,1.6786,0.112
535,32,1.995637e-03,1.6345,1.6764,0.154
536,32,1.995600e-03,1.6330,1.6742,0.343
537,32,1.995562e-03,1.6525,1.6731,0.185
538,32,1.995525e-03,1.6421,1.6716,0.086
539,32,1.995487e-03,1.6559,1.6708,0.096
540,32,1.995449e-03,1.5523,1.6649,0.208
541,32,1.995411e-03,1.5758,1.6604,0.147
542,32,1.995373e-03,1.6607,1.6604,0.116
543,32,1.995335e-03,1.6201,1.6584,0.223
544,32,1.995296e-03,1.6528,1.6581,0.138
545,32,1.995258e-03,1.5709,1.6538,0.223
546,32,1.995219e-03,1.6448,1.6533,0.180
547,32,1.995180e-03,1.6257,1.6519,0.196
548,32,1.995141e-03,1.5825,1.6485,0.127
549,32,1.995102e-03,1.5939,1.6457,0.141
550,32,1.995062e-03,1.6513,1.6460,0.126
551,32,1.995023e-03,1.5957,1.6435,0.171
552,32,1.994983e-03,1.7006,1.6463,0.143
553,32,1.994943e-03,1.6660,1.6473,0.158
554,32,1.994903e-03,1.6222,1.6461,0.158
555,32,1.994863e-03,1.6605,1.6468,0.092
556,32,1.994823e-03,1.6595,1.6474,0.097
557,32,1.994782e-03,1.6541,1.6478,0.178
558,32,1.994742e-03,1.5402,1.6424,0.220
559,32,1.994701e-03,1.6080,1.6407,0.148
560,32,1.994660e-03,1.5092,1.6341,0.259
561,32,1.994619e-03,1.6068,1.6327,0.139
562,32,1.994577e-03,1.5832,1.6303,0.169
563,32,1.994536e-03,1.6028,1.6289,0.204
564,32,1.994494e-03,1.6204,1.6285,0.166
565,32,1.994453e-03,1.6252,1.6283,0.166
566,32,1.994411e-03,1.6184,1.6278,0.158
567,32,1.994369e-03,1.5989,1.6264,0.115
568,32,1.994327e-03,1.5715,1.6236,0.174
569,32,1.994284e-03,1.5812,1.6215,0.129
570,32,1.994242e-03,1.5600,1.6184,0.101
571,32,1.994199e-03,1.6177,1.6184,0.085
572,32,1.994156e-03,1.5778,1.6164,0.196
573,32,1.994113e-03,1.5991,1.6155,0.197
574,32,1.994070e-03,1.6389,1.6167,0.168
575,32,1.994027e-03,1.6227,1.6170,0.088
576,32,1.993983e-03,1.5613,1.6142,0.183
577,32,1.993939e-03,1.5075,1.6088,0.226
578,32,1.993896e-03,1.5548,1.6061,0.220
579,32,1.993852e-03,1.5315,1.6024,0.203
580,32,1.993808e-03,1.6019,1.6024,0.175
581,32,1.993763e-03,1.5921,1.6019,0.159
582,32,1.993719e-03,1.5556,1.5996,0.132
583,32,1.993674e-03,1.5456,1.5969,0.180
584,32,1.993630e-03,1.5606,1.5950,0.203
585,32,1.993585e-03,1.4679,1.5887,0.300
586,32,1.993540e-03,1.5528,1.5869,0.226
587,32,1.993495e-03,1.5799,1.5865,0.152
588,32,1.993449e-03,1.5808,1.5863,0.169
589,32,1.993404e-03,1.5255,1.5832,0.252
590,32,1.993358e-03,1.5944,1.5838,0.166
591,32,1.993312e-03,1.5409,1.5816,0.207
592,32,1.993266e-03,1.6310,1.5841,0.123
593,32,1.993220e-03,1.5989,1.5848,0.127
594,32,1.993174e-03,1.5304,1.5821,0.200
595,32,1.993127e-03,1.5141,1.5787,0.213
596,32,1.993081e-03,1.5594,1.5778,0.202
597,32,1.993034e-03,1.5938,1.5786,0.196
598,32,1.992987e-03,1.4750,1.5734,0.222
599,32,1.992940e-03,1.5095,1.5702,0.236
600,32,1.992893e-03,1.4987,1.5666,0.183
601,32,1.992845e-03,1.5901,1.5678,0.126
602,32,1.992798e-03,1.6389,1.5713,0.077
603,32,1.992750e-03,1.5247,1.5690,0.124
604,32,1.992702e-03,1.5074,1.5659,0.204
605,32,1.992654e-03,1.5970,1.5675,0.110
606,32,1.992606e-03,1.5898,1.5686,0.182
607,32,1.992557e-03,1.5446,1.5674,0.161
608,32,1.992509e-03,1.5761,1.5678,0.144
609,32,1.992460e-03,1.5611,1.5675,0.110
610,32,1.992411e-03,1.5360,1.5659,0.182
611,32,1.992363e-03,1.5472,1.5650,0.196
612,32,1.992313e-03,1.5268,1.5631,0.228
613,32,1.992264e-03,1.5198,1.5609,0.193
614,32,1.992215e-03,1.5607,1.5609,0.164
615,32,1.992165e-03,1.5712,1.5614,0.130
616,32,1.992115e-03,1.6039,1.5635,0.126
617,32,1.992065e-03,1.5054,1.5606,0.164
618,32,1.992015e-03,1.5249,1.5588,0.156
619,32,1.991965e-03,1.5781,1.5598,0.094
620,32,1.991915e-03,1.5736,1.5605,0.107
621,32,1.991864e-03,1.5165,1.5583,0.217
622,32,1.991813e-03,1.5464,1.5577,0.190
623,32,1.991763e-03,1.5311,1.5564,0.162
624,32,1.991712e-03,1.4674,1.5519,0.261
625,32,1.991660e-03,1.5500,1.5518,0.227
626,32,1.991609e-03,1.5439,1.5514,0.203
627,32,1.991558e-03,1.5215,1.5499,0.214
628,32,1.991506e-03,1.5230,1.5486,0.218
629,32,1.991454e-03,1.4693,1.5446,0.252
630,32,1.991402e-03,1.5225,1.5435,0.164
631,32,1.991350e-03,1.5523,1.5440,0.109
632,32,1.991298e-03,1.5582,1.5447,0.188
633,32,1.991245e-03,1.5234,1.5436,0.107
634,32,1.991193e-03,1.5917,1.5460,0.110
635,32,1.991140e-03,1.4948,1.5435,0.145
636,32,1.991087e-03,1.5133,1.5419,0.191
637,32,1.991034e-03,1.4519,1.5374,0.229
638,32,1.990981e-03,1.4718,1.5342,0.270
639,32,1.990928e-03,1.5168,1.5333,0.223
640,32,1.990874e-03,1.4734,1.5303,0.166
641,32,1.990820e-03,1.5667,1.5321,0.135
642,32,1.990767e-03,1.5616,1.5336,0.131
643,32,1.990713e-03,1.5393,1.5339,0.118
644,32,1.990659e-03,1.5163,1.5330,0.183
645,32,1.990604e-03,1.5207,1.5324,0.155
646,32,1.990550e-03,1.4844,1.5300,0.194
647,32,1.990495e-03,1.5142,1.5292,0.137
648,32,1.990440e-03,1.5182,1.5286,0.163
649,32,1.990385e-03,1.4468,1.5246,0.208
650,32,1.990330e-03,1.5940,1.5280,0.102
651,32,1.990275e-03,1.4672,1.5250,0.213
652,32,1.990220e-03,1.5123,1.5244,0.140
653,32,1.990164e-03,1.4871,1.5225,0.245
654,32,1.990108e-03,1.5276,1.5228,0.213
655,32,1.990053e-03,1.5074,1.5220,0.141
656,32,1.989997e-03,1.5169,1.5217,0.133
657,32,1.989940e-03,1.4777,1.5195,0.292
658,32,1.989884e-03,1.4823,1.5177,0.182
659,32,1.989828e-03,1.5597,1.5198,0.108
660,32,1.989771e-03,1.4900,1.5183,0.166
661,32,1.989714e-03,1.4991,1.5173,0.157
662,32,1.989657e-03,1.4915,1.5160,0.093
663,32,1.989600e-03,1.5120,1.5158,0.118
664,32,1.989543e-03,1.4886,1.5145,0.154
665,32,1.989485e-03,1.4737,1.5124,0.167
666,32,1.989428e-03,1.5521,1.5144,0.142
667,32,1.989370e-03,1.4899,1.5132,0.238
668,32,1.989312e-03,1.4457,1.5098,0.211
669,32,1.989254e-03,1.4640,1.5075,0.228
670,32,1.989196e-03,1.4792,1.5061,0.171
671,32,1.989137e-03,1.5208,1.5068,0.118
672,32,1.989079e-03,1.5414,1.5086,0.111
673,32,1.989020e-03,1.5161,1.5089,0.151
674,32,1.988961e-03,1.4934,1.5082,0.143
675,32,1.988902e-03,1.4936,1.5074,0.209
676,32,1.988843e-03,1.4680,1.5055,0.206
677,32,1.988784e-03,1.4699,1.5037,0.212
678,32,1.988725e-03,1.5314,1.5051,0.141
679,32,1.988665e-03,1.5144,1.5055,0.152
680,32,1.988605e-03,1.4852,1.5045,0.186
681,32,1.988545e-03,1.4754,1.5031,0.190
682,32,1.988485e-03,1.4746,1.5016,0.171
683,32,1.988425e-03,1.4733,1.5002,0.172
684,32,1.988364e-03,1.3988,1.4952,0.212
685,32,1.988304e-03,1.4776,1.4943,0.164
686,32,1.988243e-03,1.4833,1.4937,0.190
687,32,1.988182e-03,1.4991,1.4940,0.194
688,32,1.988121e-03,1.4491,1.4918,0.220
689,32,1.988060e-03,1.5062,1.4925,0.105
690,32,1.987999e-03,1.5110,1.4934,0.139
691,32,1.987937e-03,1.4548,1.4915,0.178
692,32,1.987876e-03,1.4443,1.4891,0.298
693,32,1.987814e-03,1.4896,1.4891,0.198
694,32,1.987752e-03,1.4539,1.4874,0.223
695,32,1.987690e-03,1.3866,1.4823,0.299
696,32,1.987628e-03,1.5353,1.4850,0.114
697,32,1.987565e-03,1.4680,1.4841,0.155
698,32,1.987502e-03,1.4778,1.4838,0.161
699,32,1.987440e-03,1.4823,1.4837,0.098
700,32,1.987377e-03,1.4666,1.4829,0.181
701,32,1.987314e-03,1.4925,1.4834,0.209
702,32,1.987251e-03,1.4845,1.4834,0.171
703,32,1.987187e-03,1.4163,1.4801,0.247
704,32,1.987124e-03,1.4600,1.4791,0.191
705,32,1.987060e-03,1.4492,1.4776,0.189
706,32,1.986996e-03,1.4746,1.4774,0.123
707,32,1.986932e-03,1.4658,1.4768,0.162
708,32,1.986868e-03,1.4763,1.4768,0.175
709,32,1.986804e-03,1.4703,1.4765,0.185
710,32,1.986739e-03,1.4816,1.4767,0.123
711,32,1.986675e-03,1.4334,1.4746,0.180
712,32,1.986610e-03,1.4732,1.4745,0.085
713,32,1.986545e-03,1.4477,1.4732,0.167
714,32,1.986480e-03,1.4638,1.4727,0.096
715,32,1.986415e-03,1.4480,1.4715,0.210
716,32,1.986349e-03,1.4335,1.4696,0.188
717,32,1.986284e-03,1.3962,1.4659,0.262
718,32,1.986218e-03,1.4217,1.4637,0.203
719,32,1.986152e-03,1.4790,1.4645,0.216
720,32,1.986086e-03,1.4103,1.4617,0.182
721,32,1.986020e-03,1.4223,1.4598,0.193
722,32,1.985954e-03,1.4775,1.4607,0.110
723,32,1.985887e-03,1.4922,1.4622,0.117
724,32,1.985821e-03,1.4543,1.4618,0.203
725,32,1.985754e-03,1.4595,1.4617,0.183
726,32,1.985687e-03,1.4793,1.4626,0.226
727,32,1.985620e-03,1.4427,1.4616,0.280
728,32,1.985552e-03,1.4820,1.4626,0.156
729,32,1.985485e-03,1.3992,1.4595,0.212
730,32,1.985417e-03,1.3997,1.4565,0.174
731,32,1.985350e-03,1.4804,1.4577,0.125
732,32,1.985282e-03,1.4506,1.4573,0.088
733,32,1.985214e-03,1.4293,1.4559,0.142
734,32,1.985146e-03,1.5471,1.4605,0.157
735,32,1.985077e-03,1.4519,1.4600,0.159
736,32,1.985009e-03,1.4592,1.4600,0.211
737,32,1.984940e-03,1.4724,1.4606,0.208
738,32,1.984871e-03,1.4778,1.4615,0.156
739,32,1.984802e-03,1.4034,1.4586,0.201
740,32,1.984733e-03,1.4426,1.4578,0.179
741,32,1.984664e-03,1.4101,1.4554,0.202
742,32,1.984594e-03,1.4306,1.4541,0.186
743,32,1.984525e-03,1.4631,1.4546,0.221
744,32,1.984455e-03,1.4537,1.4545,0.089
745,32,1.984385e-03,1.4441,1.4540,0.219
746,32,1.984315e-03,1.4693,1.4548,0.151
747,32,1.984245e-03,1.4789,1.4560,0.186
748,32,1.984174e-03,1.4666,1.4565,0.132
749,32,1.984104e-03,1.4446,1.4559,0.171
750,32,1.984033e-03,1.4256,1.4544,0.200
751,32,1.983962e-03,1.4505,1.4542,0.149
752,32,1.983891e-03,1.4056,1.4518,0.197
753,32,1.983820e-03,1.4653,1.4525,0.185
754,32,1.983749e-03,1.3804,1.4489,0.192
755,32,1.983677e-03,1.4548,1.4492,0.153
756,32,1.983606e-03,1.5059,1.4520,0.127
757,32,1.983534e-03,1.4864,1.4537,0.152
758,32,1.983462e-03,1.4471,1.4534,0.191
759,32,1.983390e-03,1.4506,1.4532,0.202
760,32,1.983318e-03,1.3908,1.4501,0.218
761,32,1.983245e-03,1.4148,1.4484,0.178
762,32,1.983173e-03,1.4138,1.4466,0.187
763,32,1.983100e-03,1.4437,1.4465,0.123
764,32,1.983027e-03,1.5032,1.4493,0.139
765,32,1.982954e-03,1.4913,1.4514,0.133
766,32,1.982881e-03,1.4178,1.4497,0.169
767,32,1.982808e-03,1.7580,1.4651,3.558
768,32,1.982734e-03,1.7060,1.4772,2.851
769,32,1.982661e-03,1.4683,1.4767,0.184
770,32,1.982587e-03,1.4356,1.4747,0.213
771,32,1.982513e-03,1.4495,1.4734,0.329
772,32,1.982439e-03,1.4913,1.4743,0.225
773,32,1.982365e-03,1.3950,1.4704,0.326
774,32,1.982290e-03,1.4189,1.4678,0.315
775,32,1.982216e-03,1.4393,1.4664,0.275
776,32,1.982141e-03,1.5242,1.4693,2.096
777,32,1.982066e-03,1.5591,1.4737,1.939
778,32,1.981991e-03,1.4538,1.4727,0.205
779,32,1.981916e-03,1.4122,1.4697,0.330
780,32,1.981840e-03,1.4224,1.4674,0.366
781,32,1.981765e-03,1.4296,1.4655,0.333
782,32,1.981689e-03,1.4239,1.4634,0.332
783,32,1.981613e-03,1.4492,1.4627,0.323
784,32,1.981537e-03,1.4547,1.4623,0.240
785,32,1.981461e-03,1.6681,1.4726,2.040
786,32,1.981385e-03,1.6336,1.4806,1.949
787,32,1.981309e-03,1.4598,1.4796,0.213
788,32,1.981232e-03,1.4336,1.4773,0.309
789,32,1.981155e-03,1.4182,1.4743,0.270
790,32,1.981078e-03,1.4804,1.4746,0.263
791,32,1.981001e-03,1.4392,1.4729,0.353
792,32,1.980924e-03,1.3737,1.4679,0.395
793,32,1.980847e-03,1.5683,1.4729,1.651
794,32,1.980769e-03,1.4925,1.4739,1.431
795,32,1.980692e-03,1.4841,1.4744,0.256
796,32,1.980614e-03,1.3947,1.4704,0.337
797,32,1.980536e-03,1.4583,1.4698,0.216
798,32,1.980458e-03,1.4169,1.4672,0.321
799,32,1.980379e-03,1.4667,1.4671,0.283
800,32,1.980301e-03,1.3853,1.4631,0.295
801,32,1.980222e-03,1.4388,1.4618,0.191
802,32,1.980144e-03,1.4305,1.4603,0.137
803,32,1.980065e-03,1.5163,1.4631,1.418
804,32,1.979986e-03,1.4562,1.4627,0.358
805,32,1.979906e-03,1.3870,1.4589,0.404
806,32,1.979827e-03,1.4375,1.4579,0.405
807,32,1.979747e-03,1.5180,1.4609,1.677
808,32,1.979668e-03,1.5123,1.4635,1.289
809,32,1.979588e-03,1.4321,1.4619,0.377
810,32,1.979508e-03,1.3734,1.4575,0.434
811,32,1.979428e-03,1.4782,1.4585,0.343
812,32,1.979348e-03,1.3766,1.4544,0.327
813,32,1.979267e-03,1.4556,1.4545,0.246
814,32,1.979186e-03,1.4400,1.4537,0.354
815,32,1.979106e-03,1.4443,1.4533,1.058
816,32,1.979025e-03,1.5663,1.4589,1.623
817,32,1.978944e-03,1.3930,1.4556,0.423
818,32,1.978862e-03,1.4115,1.4534,0.343
819,32,1.978781e-03,1.3564,1.4486,0.333
820,32,1.978700e-03,1.4128,1.4468,0.296
821,32,1.978618e-03,1.4115,1.4450,0.289
822,32,1.978536e-03,1.4146,1.4435,0.373
823,32,1.978454e-03,1.5290,1.4478,1.213
824,32,1.978372e-03,1.5329,1.4520,1.101
825,32,1.978290e-03,1.4005,1.4494,0.340
826,32,1.978207e-03,1.4837,1.4512,0.235
827,32,1.978124e-03,1.3890,1.4481,0.301
828,32,1.978042e-03,1.4472,1.4480,0.266
829,32,1.977959e-03,1.4893,1.4501,0.247
830,32,1.977876e-03,1.5467,1.4549,1.445
831,32,1.977792e-03,1.5136,1.4578,0.979
832,32,1.977709e-03,1.4640,1.4581,0.436
833,32,1.977625e-03,1.4741,1.4589,0.428
834,32,1.977542e-03,1.4298,1.4575,0.365
835,32,1.977458e-03,1.4012,1.4547,0.284
836,32,1.977374e-03,1.4180,1.4528,0.280
837,32,1.977290e-03,1.4657,1.4535,0.117
838,32,1.977205e-03,1.3955,1.4506,0.330
839,32,1.977121e-03,1.4803,1.4521,1.187
840,32,1.977036e-03,1.5310,1.4560,1.138
841,32,1.976952e-03,1.4374,1.4551,0.492
842,32,1.976867e-03,1.3947,1.4521,0.476
843,32,1.976781e-03,1.4603,1.4525,0.402
844,32,1.976696e-03,1.4558,1.4526,0.421
845,32,1.976611e-03,1.3540,1.4477,0.362
846,32,1.976525e-03,1.5089,1.4508,1.412
847,32,1.976440e-03,1.5006,1.4533,1.085
848,32,1.976354e-03,1.3993,1.4506,0.350
849,32,1.976268e-03,1.4474,1.4504,0.381
850,32,1.976182e-03,1.4671,1.4512,0.367
851,32,1.976095e-03,1.4128,1.4493,0.459
852,32,1.976009e-03,1.4883,1.4513,0.932
853,32,1.975922e-03,1.4183,1.4496,0.380
854,32,1.975835e-03,1.4493,1.4496,0.339
855,32,1.975748e-03,1.4114,1.4477,0.660
856,32,1.975661e-03,1.4512,1.4479,0.630
857,32,1.975574e-03,1.3750,1.4442,0.415
858,32,1.975487e-03,1.4212,1.4431,0.455
859,32,1.975399e-03,1.4456,1.4432,0.335
860,32,1.975311e-03,1.5385,1.4480,1.056
861,32,1.975223e-03,1.4508,1.4481,0.378
862,32,1.975135e-03,1.4281,1.4471,0.409
863,32,1.975047e-03,1.5424,1.4519,1.010
864,32,1.974959e-03,1.3986,1.4492,0.493
865,32,1.974870e-03,1.4074,1.4471,0.457
866,32,1.974782e-03,1.4189,1.4457,0.445
867,32,1.974693e-03,1.5538,1.4511,1.231
868,32,1.974604e-03,1.4085,1.4490,0.613
869,32,1.974515e-03,1.4279,1.4479,0.468
870,32,1.974426e-03,1.4495,1.4480,0.404
871,32,1.974336e-03,1.4226,1.4467,0.366
872,32,1.974247e-03,1.3975,1.4443,0.330
873,32,1.974157e-03,1.4860,1.4464,0.886
874,32,1.974067e-03,1.3847,1.4433,0.561
875,32,1.973977e-03,1.3936,1.4408,0.431
876,32,1.973887e-03,1.3939,1.4384,0.457
877,32,1.973797e-03,1.4726,1.4402,0.381
878,32,1.973706e-03,1.4794,1.4421,0.436
879,32,1.973616e-03,1.4065,1.4403,0.399
880,32,1.973525e-03,1.7980,1.4582,3.881
881,32,1.973434e-03,1.7560,1.4731,3.379
882,32,1.973343e-03,1.4209,1.4705,0.652
883,32,1.973251e-03,1.4403,1.4690,0.502
884,32,1.973160e-03,1.4136,1.4662,0.498
885,32,1.973068e-03,1.4582,1.4658,0.415
886,32,1.972977e-03,1.5245,1.4688,1.132
887,32,1.972885e-03,1.6364,1.4771,2.288
888,32,1.972793e-03,1.5010,1.4783,0.812
889,32,1.972701e-03,1.4784,1.4783,0.780
890,32,1.972608e-03,1.4499,1.4769,0.472
891,32,1.972516e-03,1.4227,1.4742,0.527
892,32,1.972423e-03,1.4424,1.4726,0.489
893,32,1.972330e-03,1.4024,1.4691,0.432
894,32,1.972238e-03,1.4510,1.4682,0.403
895,32,1.972144e-03,1.5348,1.4715,1.252
896,32,1.972051e-03,1.4548,1.4707,0.983
897,32,1.971958e-03,1.4006,1.4672,0.509
898,32,1.971864e-03,1.4130,1.4645,0.542
899,32,1.971771e-03,1.3810,1.4603,0.327
900,32,1.971677e-03,1.3888,1.4567,0.378
901,32,1.971583e-03,1.4442,1.4561,0.379
902,32,1.971488e-03,1.4100,1.4538,0.350
903,32,1.971394e-03,1.4861,1.4554,0.522
904,32,1.971300e-03,1.4905,1.4572,0.407
905,32,1.971205e-03,1.3937,1.4540,0.412
906,32,1.971110e-03,1.4175,1.4522,0.370
907,32,1.971015e-03,1.4117,1.4501,0.781
908,32,1.970920e-03,1.7753,1.4664,3.253
909,32,1.970825e-03,1.6151,1.4738,2.321
910,32,1.970730e-03,1.4468,1.4725,0.503
911,32,1.970634e-03,1.5023,1.4740,0.481
912,32,1.970538e-03,1.4410,1.4723,0.567
913,32,1.970442e-03,1.4294,1.4702,0.550
914,32,1.970346e-03,1.4433,1.4688,0.763
915,32,1.970250e-03,1.4462,1.4677,1.612
916,32,1.970154e-03,1.5595,1.4723,1.485
917,32,1.970058e-03,1.4298,1.4702,0.509
918,32,1.969961e-03,1.4067,1.4670,0.573
919,32,1.969864e-03,1.4500,1.4661,0.572
920,32,1.969767e-03,1.4083,1.4633,0.610
921,32,1.969670e-03,1.4227,1.4612,0.585
922,32,1.969573e-03,1.4903,1.4627,0.852
923,32,1.969476e-03,1.4463,1.4619,0.506
924,32,1.969378e-03,1.4297,1.4603,0.524
925,32,1.969280e-03,1.4677,1.4606,0.470
926,32,1.969182e-03,1.5316,1.4642,1.589
927,32,1.969084e-03,1.4794,1.4649,1.275
928,32,1.968986e-03,1.4506,1.4642,0.629
929,32,1.968888e-03,1.4406,1.4630,0.621
930,32,1.968790e-03,1.5117,1.4655,0.522
931,32,1.968691e-03,1.4356,1.4640,0.540
932,32,1.968592e-03,1.4744,1.4645,1.426
933,32,1.968493e-03,1.4805,1.4653,1.224
934,32,1.968394e-03,1.4293,1.4635,0.647
935,32,1.968295e-03,1.4388,1.4623,0.512
936,32,1.968196e-03,1.4767,1.4630,0.499
937,32,1.968096e-03,1.4260,1.4611,0.419
938,32,1.967996e-03,1.3552,1.4558,0.329
939,32,1.967897e-03,1.4317,1.4546,0.587
940,32,1.967797e-03,1.5880,1.4613,1.831
941,32,1.967696e-03,1.4387,1.4602,0.525
942,32,1.967596e-03,1.4618,1.4603,0.652
943,32,1.967496e-03,1.4536,1.4599,0.545
944,32,1.967395e-03,1.4682,1.4603,0.513
945,32,1.967294e-03,1.4060,1.4576,0.489
946,32,1.967193e-03,1.4930,1.4594,1.201
947,32,1.967092e-03,1.4013,1.4565,0.353
948,32,1.966991e-03,1.3384,1.4506,0.313
949,32,1.966890e-03,1.3838,1.4472,0.321
950,32,1.966788e-03,1.4724,1.4485,1.123
951,32,1.966687e-03,1.4430,1.4482,0.513
952,32,1.966585e-03,1.4048,1.4461,0.468
953,32,1.966483e-03,1.4128,1.4444,0.553
954,32,1.966381e-03,1.4360,1.4440,0.525
955,32,1.966278e-03,1.4967,1.4466,1.191
956,32,1.966176e-03,1.3932,1.4439,1.009
957,32,1.966073e-03,1.4611,1.4448,0.532
958,32,1.965971e-03,1.4315,1.4441,0.513
959,32,1.965868e-03,1.3183,1.4378,0.294
960,32,1.965765e-03,1.4954,1.4407,0.642
961,32,1.965662e-03,1.4015,1.4388,0.503
962,32,1.965558e-03,1.4402,1.4388,0.435
963,32,1.965455e-03,1.3881,1.4363,0.839
964,32,1.965351e-03,1.4060,1.4348,0.577
965,32,1.965247e-03,1.4245,1.4343,0.594
966,32,1.965143e-03,1.4370,1.4344,0.336
967,32,1.965039e-03,1.4060,1.4330,0.982
968,32,1.964935e-03,1.4352,1.4331,0.940
969,32,1.964831e-03,1.4751,1.4352,0.497
970,32,1.964726e-03,1.4017,1.4335,0.541
971,32,1.964621e-03,1.4861,1.4361,0.528
972,32,1.964516e-03,1.3897,1.4338,0.462
973,32,1.964411e-03,1.4910,1.4367,1.340
974,32,1.964306e-03,1.4621,1.4380,1.124
975,32,1.964201e-03,1.4566,1.4389,0.565
976,32,1.964095e-03,1.4442,1.4392,0.563
977,32,1.963990e-03,1.4243,1.4384,0.529
978,32,1.963884e-03,1.4501,1.4390,0.497
979,32,1.963778e-03,1.4612,1.4401,0.915
980,32,1.963672e-03,1.4074,1.4385,0.778
981,32,1.963566e-03,1.3286,1.4330,0.644
982,32,1.963459e-03,1.4302,1.4328,0.412
983,32,1.963353e-03,1.4543,1.4339,0.515
984,32,1.963246e-03,1.5458,1.4395,0.427
985,32,1.963139e-03,1.4613,1.4406,0.552
986,32,1.963032e-03,1.4165,1.4394,0.387
987,32,1.962925e-03,1.3499,1.4349,0.629
988,32,1.962818e-03,1.3762,1.4320,0.619
989,32,1.962710e-03,1.2770,1.4242,0.507
990,32,1.962603e-03,1.4398,1.4250,0.438
991,32,1.962495e-03,1.4104,1.4243,0.414
992,32,1.962387e-03,1.4318,1.4247,0.295
993,32,1.962279e-03,1.3998,1.4234,0.324
994,32,1.962171e-03,1.4263,1.4236,0.267
995,32,1.962062e-03,1.3757,1.4212,0.243
996,32,1.961954e-03,1.3074,1.4155,0.567
997,32,1.961845e-03,1.3868,1.4140,0.361
998,32,1.961736e-03,1.3271,1.4097,0.298
999,32,1.961627e-03,1.3944,1.4089,0.404
1000,32,1.961518e-03,1.4368,1.4103,0.398
1001,32,1.961409e-03,1.3476,1.4072,0.705
1002,32,1.961300e-03,1.4564,1.4096,0.611
1003,32,1.961190e-03,1.3544,1.4069,0.373
1004,32,1.961080e-03,1.4077,1.4069,0.320
1005,32,1.960970e-03,1.4395,1.4086,0.808
1006,32,1.960860e-03,1.3924,1.4077,0.260
1007,32,1.960750e-03,1.3157,1.4031,0.282
1008,32,1.960640e-03,1.3547,1.4007,0.552
1009,32,1.960529e-03,1.4494,1.4032,0.621
1010,32,1.960419e-03,1.3696,1.4015,0.511
1011,32,1.960308e-03,1.3653,1.3997,0.454
1012,32,1.960197e-03,1.4816,1.4038,0.597
1013,32,1.960086e-03,1.3566,1.4014,0.506
1014,32,1.959975e-03,1.3616,1.3994,0.226
1015,32,1.959863e-03,1.4439,1.4016,0.383
1016,32,1.959752e-03,1.3710,1.4001,0.388
1017,32,1.959640e-03,1.3605,1.3981,0.494
1018,32,1.959528e-03,1.3435,1.3954,0.343
1019,32,1.959416e-03,1.3671,1.3940,0.389
1020,32,1.959304e-03,1.4691,1.3977,0.610
1021,32,1.959192e-03,1.5109,1.4034,0.606
1022,32,1.959079e-03,1.2922,1.3978,0.392
1023,32,1.958967e-03,1.4799,1.4019,0.886
1024,32,1.958854e-03,1.3955,1.4016,0.415
1025,32,1.958741e-03,1.3674,1.3999,0.353
1026,32,1.958628e-03,1.4654,1.4032,0.614
1027,32,1.958515e-03,1.3630,1.4012,0.369
1028,32,1.958401e-03,1.3483,1.3985,0.395
1029,32,1.958288e-03,1.3567,1.3964,0.278
1030,32,1.958174e-03,1.3471,1.3940,0.316
1031,32,1.958060e-03,1.3772,1.3931,0.388
1032,32,1.957946e-03,1.2850,1.3877,0.220
1033,32,1.957832e-03,1.3252,1.3846,0.293
1034,32,1.957718e-03,1.3687,1.3838,0.394
1035,32,1.957604e-03,1.3976,1.3845,0.485
1036,32,1.957489e-03,1.3941,1.3850,0.369
1037,32,1.957374e-03,1.4624,1.3888,0.661
1038,32,1.957259e-03,1.4444,1.3916,0.347
1039,32,1.957144e-03,1.3720,1.3906,0.595
1040,32,1.957029e-03,1.3911,1.3907,0.410
1041,32,1.956914e-03,1.3182,1.3870,0.378
1042,32,1.956798e-03,1.2981,1.3826,0.210
1043,32,1.956683e-03,1.3758,1.3823,0.273
1044,32,1.956567e-03,1.4645,1.3864,0.654
1045,32,1.956451e-03,1.2892,1.3815,0.192
1046,32,1.956335e-03,1.2752,1.3762,0.152
1047,32,1.956219e-03,1.3886,1.3768,0.296
1048,32,1.956102e-03,1.2969,1.3728,0.214
1049,32,1.955986e-03,1.3105,1.3697,0.218
1050,32,1.955869e-03,1.3421,1.3683,0.193
1051,32,1.955752e-03,1.3657,1.3682,0.354
1052,32,1.955635e-03,1.3070,1.3651,0.211
1053,32,1.955518e-03,1.3181,1.3628,0.211
1054,32,1.955401e-03,1.3809,1.3637,0.344
1055,32,1.955283e-03,1.3309,1.3620,0.283
1056,32,1.955166e-03,1.3825,1.3631,0.270
1057,32,1.955048e-03,1.3713,1.3635,0.407
1058,32,1.954930e-03,1.3062,1.3606,0.161
1059,32,1.954812e-03,1.3305,1.3591,0.169
1060,32,1.954694e-03,1.3472,1.3585,0.392
1061,32,1.954576e-03,1.3469,1.3579,0.387
